nha,omat_selected_plant,omat_selected_supplier,omat_selected_suppliercd,suppcd_1050,suppcd_1060,suppcd_1090,suppcd_1900,suppcd_2000,suppcd_3120,suppcd_po1,suppcd_po2,suppcd_pr,suppname_1050,suppname_1060,suppname_1090,suppname_1900,suppname_2000,suppname_3120,suppname_po1,suppname_po2,suppname_pr
1PB-00508-51-01,,,,,,,,,,,,,,,,,,,,,
1PB-00508-51-01,,,,,,,,,,,,,,,,,,,,,
1PB-00508-51-01,,,,,,,,,,,,,,,,,,,,,
1PB-00508-51-01,,,,,,,,,,,,,,,,,,,,,
1PB-00517-08-01,,,,,,,,,,,,,,,,,,,,,
1PB-00517-08-01,,,,,,,,,,,,,,,,,,,,,
1PB-00533-50-02,,,,,,,,,,,,,,,,,,,,,
1PB-00533-50-02,,,,,,,,,,,,,,,,,,,,,
1PB-00561-50-02,,,,,,,,,,,,,,,,,,,,,
1PB-00561-50-02,,,,,,,,,,,,,,,,,,,,,
1PB-00561-50-02,,,,,,,,,,,,,,,,,,,,,
1PB-00561-50-02,,,,,,,,,,,,,,,,,,,,,
1PB-00561-51-01,,,,,,,,,,,,,,,,,,,,,
1PB-00561-51-01,,,,,,,,,,,,,,,,,,,,,
1PB-00561-51-01,,,,,,,,,,,,,,,,,,,,,
1PB-00561-51-01,,,,,,,,,,,,,,,,,,,,,
1PB-00638-64-01,,,,,,,,,,,,,,,,,,,,,
1PB-00638-64-01,,,,,,,,,,,,,,,,,,,,,
1PB-00638-64-01,,,,,,,,,,,,,,,,,,,,,
1PB-00638-64-01,,,,,,,,,,,,,,,,,,,,,
1PB-00638-65-04,,,,,,,,,,,,,,,,,,,,,
1PB-00638-65-04,,,,,,,,,,,,,,,,,,,,,
1PB-00675-03-01,,,,,,,,,,,,,,,,,,,,,
1PB-00675-03-01,,,,,,,,,,,,,,,,,,,,,
1PB-00675-06-01,,,,,,,,,,,,,,,,,,,,,
1PB-00675-06-01,,,,,,,,,,,,,,,,,,,,,
1PB-00675-06-01,,,,,,,,,,,,,,,,,,,,,
1PB-00675-06-01,,,,,,,,,,,,,,,,,,,,,
1PB-00912-12-01,,,,,,,,,,,,,,,,,,,,,
1PB-00912-12-01,,,,,,,,,,,,,,,,,,,,,
1PB-00912-12-01,,,,,,,,,,,,,,,,,,,,,
1PB-00912-12-01,,,,,,,,,,,,,,,,,,,,,
1PB-01190-50-02,,,,,,,,,,,,,,,,,,,,,
1PB-01190-50-02,,,,,,,,,,,,,,,,,,,,,
1PB-01190-53-01,,,,,,,,,,,,,,,,,,,,,
1PB-01190-53-01,,,,,,,,,,,,,,,,,,,,,
1PB-01190-53-02,,,,,,,,,,,,,,,,,,,,,
1PB-01190-53-02,,,,,,,,,,,,,,,,,,,,,
1PB-01233-64-01,,,,,,,,,,,,,,,,,,,,,
1PB-01233-64-01,,,,,,,,,,,,,,,,,,,,,
1PB-01233-65-02,,,,,,,,,,,,,,,,,,,,,
1PB-01233-65-02,,,,,,,,,,,,,,,,,,,,,
1PL-00772-54-01,,,,,,,,,,,,,,,,,,,,,
1PL-00772-54-01,,,,,,,,,,,,,,,,,,,,,
1PL-00772-54-01,,,,,,,,,,,,,,,,,,,,,
1PL-00772-54-01,,,,,,,,,,,,,,,,,,,,,
1PL-00889-03-01,,,,,,,,,,,,,,,,,,,,,
1PL-00889-03-01,,,,,,,,,,,,,,,,,,,,,
1PL-00889-03-01,,,,,,,,,,,,,,,,,,,,,
1PL-00889-03-01,,,,,,,,,,,,,,,,,,,,,
1PL-00897-02-02,,,,,,,,,,,,,,,,,,,,,
1PL-00897-02-02,,,,,,,,,,,,,,,,,,,,,
1PL-00897-02-02,,,,,,,,,,,,,,,,,,,,,
1PL-00897-02-02,,,,,,,,,,,,,,,,,,,,,
1PL-00897-03-01,,,,,,,,,,,,,,,,,,,,,
1PL-00897-03-01,,,,,,,,,,,,,,,,,,,,,
1PL-00914-12-01,,,,,,,,,,,,,,,,,,,,,
1PL-00914-12-01,,,,,,,,,,,,,,,,,,,,,
1PL-00914-12-01,,,,,,,,,,,,,,,,,,,,,
1PL-00914-12-01,,,,,,,,,,,,,,,,,,,,,
1PL-00953-03-01,,,,,,,,,,,,,,,,,,,,,
1PL-00953-03-01,,,,,,,,,,,,,,,,,,,,,
1PL-00953-03-01,,,,,,,,,,,,,,,,,,,,,
1PL-00953-03-01,,,,,,,,,,,,,,,,,,,,,
1PL-00953-57-01,,,,,,,,,,,,,,,,,,,,,
1PL-00953-57-01,,,,,,,,,,,,,,,,,,,,,
1PL-00953-57-01,,,,,,,,,,,,,,,,,,,,,
1PL-00953-57-01,,,,,,,,,,,,,,,,,,,,,
1PL-01089-04-02,,,,,,,,,,,,,,,,,,,,,
1PL-01089-04-02,,,,,,,,,,,,,,,,,,,,,
1PL-01089-04-02,,,,,,,,,,,,,,,,,,,,,
1PL-01089-04-02,,,,,,,,,,,,,,,,,,,,,
1PL-01139-16-01,,,,,,,,,,,,,,,,,,,,,
1PL-01139-16-01,,,,,,,,,,,,,,,,,,,,,
1PL-01139-16-01,,,,,,,,,,,,,,,,,,,,,
1PL-01139-16-01,,,,,,,,,,,,,,,,,,,,,
1PL-01139-16-02,,,,,,,,,,,,,,,,,,,,,
1PL-01139-16-02,,,,,,,,,,,,,,,,,,,,,
1PL-01139-16-02,,,,,,,,,,,,,,,,,,,,,
1PL-01139-16-02,,,,,,,,,,,,,,,,,,,,,
1PL-01157-12-01,,,,,,,,,,,,,,,,,,,,,
1PL-01157-12-01,,,,,,,,,,,,,,,,,,,,,
1PL-01157-12-01,,,,,,,,,,,,,,,,,,,,,
1PL-01157-12-01,,,,,,,,,,,,,,,,,,,,,
1PL-01158-16-01,,,,,,,,,,,,,,,,,,,,,
1PL-01158-16-01,,,,,,,,,,,,,,,,,,,,,
1PL-01158-16-01,,,,,,,,,,,,,,,,,,,,,
1PL-01158-16-01,,,,,,,,,,,,,,,,,,,,,
1PL-01158-16-02,,,,,,,,,,,,,,,,,,,,,
1PL-01158-16-02,,,,,,,,,,,,,,,,,,,,,
1PL-01158-16-02,,,,,,,,,,,,,,,,,,,,,
1PL-01158-16-02,,,,,,,,,,,,,,,,,,,,,
1PL-01161-12-01,,,,,,,,,,,,,,,,,,,,,
1PL-01161-12-01,,,,,,,,,,,,,,,,,,,,,
1PL-01161-12-01,,,,,,,,,,,,,,,,,,,,,
1PL-01161-12-01,,,,,,,,,,,,,,,,,,,,,
20-033146-00,2000,BAY SEAL COMPANY INC,0001034078,,,,0001034078,0001034078,,,,0001034078,,,,BAY SEAL COMPANY INC,BAY SEAL COMPANY INC,,,,BAY SEAL COMPANY INC
20-033146-00,2000,BAY SEAL COMPANY INC,0001034078,,,,0001034078,0001034078,,,,0001034078,,,,BAY SEAL COMPANY INC,BAY SEAL COMPANY INC,,,,BAY SEAL COMPANY INC
20-10066-00,2000,NEWARK ELECTRONICS,0001002235,,,,0001002235,0001002235,,,,0001000269,,,,NEWARK ELECTRONICS,NEWARK ELECTRONICS,,,,COMET NORTH AMERICA INC
20-10066-00,2000,NEWARK ELECTRONICS,0001002235,,,,0001002235,0001002235,,,,0001000269,,,,NEWARK ELECTRONICS,NEWARK ELECTRONICS,,,,AMTEC INDUSTRIES INC
20-1275,2000,SMC CORPORATION OF AMERICA,0001002973,0001047998,,,0001002973,0001002973,,,,0001002973,SMC KOREA,,,SMC CORPORATION OF AMERICA,SMC CORPORATION OF AMERICA,,,,SMC CORPORATION OF AMERICA
20-1275,2000,SMC CORPORATION OF AMERICA,0001002973,0001047998,,,0001002973,0001002973,,,,0001002973,SMC KOREA,,,SMC CORPORATION OF AMERICA,SMC CORPORATION OF AMERICA,,,,SMC CORPORATION OF AMERICA
20-1275,2000,SMC CORPORATION OF AMERICA,0001002973,0001047998,,,0001002973,0001002973,,,,0001002973,SMC KOREA,,,SMC CORPORATION OF AMERICA,SMC CORPORATION OF AMERICA,,,,SMC CORPORATION OF AMERICA
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,COMET NORTH AMERICA INC
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,AMTEC INDUSTRIES INC
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,COMET NORTH AMERICA INC
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,COMET NORTH AMERICA INC
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,AMTEC INDUSTRIES INC
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,COMET NORTH AMERICA INC
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,AMTEC INDUSTRIES INC
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,AMTEC INDUSTRIES INC
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-266126-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-273808-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-273808-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-291679-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-291679-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-291679-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-291679-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-291679-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-291679-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-302743-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,,,0001034933,0001034933,,,,0001034933,,,,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-302743-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,,,0001034933,0001034933,,,,0001034933,,,,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-321298-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-321298-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321298-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-321298-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321298-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321298-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321298-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-321298-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-321304-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-321304-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-321304-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-321304-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321304-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-321304-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321304-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321304-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321305-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321305-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-321305-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321305-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-321305-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321305-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-321305-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-321305-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
20-338991-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-338991-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-338991-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-338991-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-369885-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-369885-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-369885-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-369885-00,2000,BOSCH REXROTH CORPORATION (NC),0001034933,,0001034933,,0001034933,0001034933,,,,0001034933,,BOSCH REXROTH CORPORATION (NC),,BOSCH REXROTH CORPORATION (NC),BOSCH REXROTH CORPORATION (NC),,,,BOSCH REXROTH CORPORATION (NC)
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,AMTEC INDUSTRIES INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,AMTEC INDUSTRIES INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,AMTEC INDUSTRIES INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,AMTEC INDUSTRIES INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,AMTEC INDUSTRIES INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,COMET NORTH AMERICA INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,COMET NORTH AMERICA INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,AMTEC INDUSTRIES INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,COMET NORTH AMERICA INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,AMTEC INDUSTRIES INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,COMET NORTH AMERICA INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,A.B.U. ELECTRICAL DISTRIBUTION
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000269,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,COMET NORTH AMERICA INC
20-399447-00,2000,A.B.U. ELECTRICAL DISTRIBUTION,0001000114,,,,0001000114,0001000114,,,,0001000114,,,,A.B.U. ELECTRICAL DISTRIBUTION,A.B.U. ELECTRICAL DISTRIBUTION,,,,Felix bars pvt
